"eventId","subEventName","tags","playerId","positions","matchId","eventName","teamId","matchPeriod","eventSec","subEventId","id","tagsList","pos_orig_y","pos_orig_x","pos_dest_y","pos_dest_x","period_order","possession_id","case:concept:name","concept:name","time:timestamp","org:resource"
1,"Ground defending duel","[{'id': 701}, {'id': 1802}]",14716,"[{'y': 54, 'x': 34}, {'y': 55, 'x': 32}]",2057984,"Duel","Germany","1H",2678.968745,12,258948816,"[701, 1802]",54,34,55,32,1,342,342,"Ground defending duel","1970-01-01 00:00:00.000002678","J. Boateng"
8,"Simple pass","[{'id': 1901}, {'id': 1801}]",3685,"[{'y': 45, 'x': 68}, {'y': 32, 'x': 73}]",2057984,"Pass","Mexico","1H",2680.890025,85,258948777,"[1901, 1801]",45,68,32,73,1,343,343,"Simple pass","1970-01-01 00:00:00.000002680","C. Vela"
8,"Simple pass","[{'id': 1901}, {'id': 1801}]",3384,"[{'y': 32, 'x': 73}, {'y': 45, 'x': 82}]",2057984,"Pass","Mexico","1H",2684.188835,85,258948778,"[1901, 1801]",32,73,45,82,1,343,343,"Simple pass","1970-01-01 00:00:00.000002684","A. Guardado"
10,"Shot","[{'id': 1901}, {'id': 401}, {'id': 201}, {'id': 1211}, {'id': 1802}]",3685,"[{'y': 45, 'x': 82}, {'y': 100, 'x': 100}]",2057984,"Shot","Mexico","1H",2686.659324,100,258948780,"[1901, 401, 201, 1211, 1802]",45,82,100,100,1,343,343,"Shot","1970-01-01 00:00:00.000002686","C. Vela"
3,"Goal kick","[]",14712,"[{'y': 0, 'x': 0}, {'y': 64, 'x': 32}]",2057984,"Free Kick","Germany","1H",2705.092303,34,258948819,,0,0,64,32,1,344,344,"Goal kick","1970-01-01 00:00:00.000002705","M. Neuer"
8,"Simple pass","[{'id': 1801}]",3318,"[{'y': 64, 'x': 32}, {'y': 40, 'x': 30}]",2057984,"Pass","Germany","1H",2707.986453,85,258948820,"[1801]",64,32,40,30,1,344,344,"Simple pass","1970-01-01 00:00:00.000002707","S. Khedira"
8,"Simple pass","[{'id': 1801}]",14723,"[{'y': 40, 'x': 30}, {'y': 20, 'x': 36}]",2057984,"Pass","Germany","1H",2710.841053,85,258948822,"[1801]",40,30,20,36,1,344,344,"Simple pass","1970-01-01 00:00:00.000002710","T. Kroos"
8,"Simple pass","[{'id': 1801}]",14795,"[{'y': 20, 'x': 36}, {'y': 4, 'x': 71}]",2057984,"Pass","Germany","1H",2714.247286,85,258948824,"[1801]",20,36,4,71,1,344,344,"Simple pass","1970-01-01 00:00:00.000002714","M. Hummels"
8,"Simple pass","[{'id': 1801}]",3319,"[{'y': 4, 'x': 71}, {'y': 7, 'x': 64}]",2057984,"Pass","Germany","1H",2717.529402,85,258948829,"[1801]",4,71,7,64,1,344,344,"Simple pass","1970-01-01 00:00:00.000002717","M. Özil"
8,"Simple pass","[{'id': 1801}]",173214,"[{'y': 7, 'x': 64}, {'y': 1, 'x': 75}]",2057984,"Pass","Germany","1H",2722.397575,85,258948833,"[1801]",7,64,1,75,1,344,344,"Simple pass","1970-01-01 00:00:00.000002722","T. Werner"
8,"Simple pass","[{'id': 1801}]",15125,"[{'y': 1, 'x': 75}, {'y': 5, 'x': 81}]",2057984,"Pass","Germany","1H",2723.768612,85,258948836,"[1801]",1,75,5,81,1,344,344,"Simple pass","1970-01-01 00:00:00.000002723","M. Plattenhardt"
8,"Simple pass","[{'id': 1801}]",3319,"[{'y': 5, 'x': 81}, {'y': 3, 'x': 76}]",2057984,"Pass","Germany","1H",2725.254922,85,258948844,"[1801]",5,81,3,76,1,344,344,"Simple pass","1970-01-01 00:00:00.000002725","M. Özil"
8,"Simple pass","[{'id': 1801}]",15125,"[{'y': 3, 'x': 76}, {'y': 19, 'x': 73}]",2057984,"Pass","Germany","1H",2727.093128,85,258948847,"[1801]",3,76,19,73,1,344,344,"Simple pass","1970-01-01 00:00:00.000002727","M. Plattenhardt"
8,"Simple pass","[{'id': 1801}]",14862,"[{'y': 19, 'x': 73}, {'y': 8, 'x': 71}]",2057984,"Pass","Germany","1H",2728.3603,85,258948848,"[1801]",19,73,8,71,1,344,344,"Simple pass","1970-01-01 00:00:00.000002728","J. Draxler"
8,"Simple pass","[{'id': 1801}]",3319,"[{'y': 8, 'x': 71}, {'y': 6, 'x': 70}]",2057984,"Pass","Germany","1H",2729.685947,85,258948849,"[1801]",8,71,6,70,1,344,344,"Simple pass","1970-01-01 00:00:00.000002729","M. Özil"
8,"Simple pass","[{'id': 1801}]",14862,"[{'y': 6, 'x': 70}, {'y': 21, 'x': 57}]",2057984,"Pass","Germany","1H",2732.685581,85,258948851,"[1801]",6,70,21,57,1,344,344,"Simple pass","1970-01-01 00:00:00.000002732","J. Draxler"
8,"Simple pass","[{'id': 1801}]",14795,"[{'y': 21, 'x': 57}, {'y': 60, 'x': 63}]",2057984,"Pass","Germany","1H",2736.96508,85,258948853,"[1801]",21,57,60,63,1,344,344,"Simple pass","1970-01-01 00:00:00.000002736","M. Hummels"
8,"Simple pass","[{'id': 1801}]",3318,"[{'y': 60, 'x': 63}, {'y': 57, 'x': 54}]",2057984,"Pass","Germany","1H",2739.239093,85,258948854,"[1801]",60,63,57,54,1,344,344,"Simple pass","1970-01-01 00:00:00.000002739","S. Khedira"
8,"Simple pass","[{'id': 1801}]",14716,"[{'y': 57, 'x': 54}, {'y': 92, 'x': 63}]",2057984,"Pass","Germany","1H",2740.356322,85,258948856,"[1801]",57,54,92,63,1,344,344,"Simple pass","1970-01-01 00:00:00.000002740","J. Boateng"
8,"Simple pass","[{'id': 1801}]",224593,"[{'y': 92, 'x': 63}, {'y': 83, 'x': 47}]",2057984,"Pass","Germany","1H",2743.246363,85,258948858,"[1801]",92,63,83,47,1,344,344,"Simple pass","1970-01-01 00:00:00.000002743","J. Kimmich"
8,"Simple pass","[{'id': 1801}]",14716,"[{'y': 83, 'x': 47}, {'y': 93, 'x': 35}]",2057984,"Pass","Germany","1H",2746.30858,85,258948859,"[1801]",83,47,93,35,1,344,344,"Simple pass","1970-01-01 00:00:00.000002746","J. Boateng"
8,"Simple pass","[{'id': 1801}]",224593,"[{'y': 93, 'x': 35}, {'y': 62, 'x': 32}]",2057984,"Pass","Germany","1H",2748.688827,85,258948861,"[1801]",93,35,62,32,1,344,344,"Simple pass","1970-01-01 00:00:00.000002748","J. Kimmich"
8,"High pass","[{'id': 1802}]",14712,"[{'y': 62, 'x': 32}, {'y': 15, 'x': 63}]",2057984,"Pass","Germany","1H",2752.243534,83,258948862,"[1802]",62,32,15,63,1,345,345,"High pass","1970-01-01 00:00:00.000002752","M. Neuer"
7,"Touch","[{'id': 1401}]",112366,"[{'y': 85, 'x': 37}, {'y': 100, 'x': 43}]",2057984,"Others on the ball","Mexico","1H",2754.872621,72,258948798,"[1401]",85,37,100,43,1,346,346,"Touch","1970-01-01 00:00:00.000002754","M. Layún"
3,"Throw in","[{'id': 1801}]",15125,"[{'y': 0, 'x': 60}, {'y': 12, 'x': 44}]",2057984,"Free Kick","Germany","1H",2759.252967,36,258948865,"[1801]",0,60,12,44,1,347,347,"Throw in","1970-01-01 00:00:00.000002759","M. Plattenhardt"
8,"Simple pass","[{'id': 1802}]",14795,"[{'y': 12, 'x': 44}, {'y': 0, 'x': 0}]",2057984,"Pass","Germany","1H",2762.597022,85,258948866,"[1802]",12,44,0,0,1,348,348,"Simple pass","1970-01-01 00:00:00.000002762","M. Hummels"
8,"Simple pass","[{'id': 1801}]",3319,"[{'y': 51, 'x': 50}, {'y': 46, 'x': 40}]",2057984,"Pass","Germany","2H",2.60008999999991,85,258996212,"[1801]",51,50,46,40,2,348,348,"Simple pass","1970-01-01 00:45:00.000000002","M. Özil"
8,"Simple pass","[{'id': 1801}]",14723,"[{'y': 46, 'x': 40}, {'y': 73, 'x': 46}]",2057984,"Pass","Germany","2H",4.30358999999999,85,258996214,"[1801]",46,40,73,46,2,348,348,"Simple pass","1970-01-01 00:45:00.000000004","T. Kroos"
8,"Simple pass","[{'id': 1801}]",3318,"[{'y': 73, 'x': 46}, {'y': 78, 'x': 53}]",2057984,"Pass","Germany","2H",9.16621100000021,85,258996216,"[1801]",73,46,78,53,2,348,348,"Simple pass","1970-01-01 00:45:00.000000009","S. Khedira"
8,"Simple pass","[{'id': 1801}]",14723,"[{'y': 78, 'x': 53}, {'y': 80, 'x': 47}]",2057984,"Pass","Germany","2H",13.2693290000002,85,258996218,"[1801]",78,53,80,47,2,348,348,"Simple pass","1970-01-01 00:45:00.000000013","T. Kroos"
8,"Simple pass","[{'id': 1801}]",14716,"[{'y': 80, 'x': 47}, {'y': 95, 'x': 72}]",2057984,"Pass","Germany","2H",17.021209,85,258996222,"[1801]",80,47,95,72,2,348,348,"Simple pass","1970-01-01 00:45:00.000000017","J. Boateng"
8,"Simple pass","[{'id': 1801}]",224593,"[{'y': 95, 'x': 72}, {'y': 95, 'x': 66}]",2057984,"Pass","Germany","2H",22.5679100000002,85,258996223,"[1801]",95,72,95,66,2,348,348,"Simple pass","1970-01-01 00:45:00.000000022","J. Kimmich"
7,"Touch","[]",14716,"[{'y': 95, 'x': 66}, {'y': 72, 'x': 71}]",2057984,"Others on the ball","Germany","2H",23.7419239999999,72,258996224,,95,66,72,71,2,348,348,"Touch","1970-01-01 00:45:00.000000023","J. Boateng"
8,"Simple pass","[{'id': 1802}]",14716,"[{'y': 72, 'x': 71}, {'y': 27, 'x': 75}]",2057984,"Pass","Germany","2H",27.6341010000001,85,258996225,"[1802]",72,71,27,75,2,349,349,"Simple pass","1970-01-01 00:45:00.000000027","J. Boateng"
8,"High pass","[{'id': 1901}, {'id': 1401}, {'id': 1801}]",112366,"[{'y': 73, 'x': 25}, {'y': 25, 'x': 83}]",2057984,"Pass","Mexico","2H",29.4433490000001,83,258996135,"[1901, 1401, 1801]",73,25,25,83,2,350,350,"High pass","1970-01-01 00:45:00.000000029","M. Layún"
8,"Simple pass","[{'id': 1901}, {'id': 1801}]",7941,"[{'y': 25, 'x': 83}, {'y': 22, 'x': 74}]",2057984,"Pass","Mexico","2H",38.403174,85,258996136,"[1901, 1801]",25,83,22,74,2,350,350,"Simple pass","1970-01-01 00:45:00.000000038","J. Hernández"
8,"Simple pass","[{'id': 1901}, {'id': 1801}]",3384,"[{'y': 22, 'x': 74}, {'y': 29, 'x': 67}]",2057984,"Pass","Mexico","2H",40.568237,85,258996137,"[1901, 1801]",22,74,29,67,2,350,350,"Simple pass","1970-01-01 00:45:00.000000040","A. Guardado"
8,"Simple pass","[{'id': 1901}, {'id': 1801}]",295156,"[{'y': 29, 'x': 67}, {'y': 26, 'x': 67}]",2057984,"Pass","Mexico","2H",44.3446009999998,85,258996138,"[1901, 1801]",29,67,26,67,2,350,350,"Simple pass","1970-01-01 00:45:00.000000044","H. Lozano"
8,"Simple pass","[{'id': 1901}, {'id': 1801}]",112459,"[{'y': 26, 'x': 67}, {'y': 15, 'x': 66}]",2057984,"Pass","Mexico","2H",46.730474,85,258996139,"[1901, 1801]",26,67,15,66,2,350,350,"Simple pass","1970-01-01 00:45:00.000000046","H. Herrera"
8,"Simple pass","[{'id': 1801}]",3384,"[{'y': 15, 'x': 66}, {'y': 4, 'x': 56}]",2057984,"Pass","Mexico","2H",48.9417600000002,85,258996140,"[1801]",15,66,4,56,2,350,350,"Simple pass","1970-01-01 00:45:00.000000048","A. Guardado"
8,"Simple pass","[{'id': 1801}]",336178,"[{'y': 4, 'x': 56}, {'y': 22, 'x': 36}]",2057984,"Pass","Mexico","2H",51.2149979999999,85,258996141,"[1801]",4,56,22,36,2,350,350,"Simple pass","1970-01-01 00:45:00.000000051","J. Gallardo"
8,"Simple pass","[{'id': 1801}]",3795,"[{'y': 22, 'x': 36}, {'y': 24, 'x': 62}]",2057984,"Pass","Mexico","2H",57.8474900000001,85,258996142,"[1801]",22,36,24,62,2,350,350,"Simple pass","1970-01-01 00:45:00.000000057","H. Moreno"
8,"Simple pass","[{'id': 1801}]",112459,"[{'y': 24, 'x': 62}, {'y': 7, 'x': 65}]",2057984,"Pass","Mexico","2H",59.5804739999999,85,258996143,"[1801]",24,62,7,65,2,350,350,"Simple pass","1970-01-01 00:45:00.000000059","H. Herrera"
8,"Simple pass","[{'id': 1802}]",336178,"[{'y': 7, 'x': 65}, {'y': 4, 'x': 65}]",2057984,"Pass","Mexico","2H",61.8863470000001,85,258996144,"[1802]",7,65,4,65,2,351,351,"Simple pass","1970-01-01 00:45:00.000000061","J. Gallardo"
1,"Ground attacking duel","[{'id': 702}, {'id': 1801}]",112459,"[{'y': 4, 'x': 68}, {'y': 0, 'x': 65}]",2057984,"Duel","Mexico","2H",66.2079100000001,11,258996146,"[702, 1801]",4,68,0,65,2,351,351,"Ground attacking duel","1970-01-01 00:45:00.000000066","H. Herrera"
8,"Simple pass","[{'id': 1802}]",14732,"[{'y': 96, 'x': 35}, {'y': 96, 'x': 32}]",2057984,"Pass","Germany","2H",66.4892679999998,85,258996233,"[1802]",96,35,96,32,2,352,352,"Simple pass","1970-01-01 00:45:00.000000066","T. Müller"
3,"Throw in","[{'id': 1801}]",224593,"[{'y': 100, 'x': 35}, {'y': 80, 'x': 29}]",2057984,"Free Kick","Germany","2H",76.583682,36,258996234,"[1801]",100,35,80,29,2,352,352,"Throw in","1970-01-01 00:45:00.000000076","J. Kimmich"
8,"Simple pass","[{'id': 1801}]",14716,"[{'y': 80, 'x': 29}, {'y': 42, 'x': 30}]",2057984,"Pass","Germany","2H",81.5687320000002,85,258996236,"[1801]",80,29,42,30,2,352,352,"Simple pass","1970-01-01 00:45:00.000000081","J. Boateng"
8,"Simple pass","[{'id': 1801}]",14795,"[{'y': 42, 'x': 30}, {'y': 77, 'x': 41}]",2057984,"Pass","Germany","2H",86.8520039999999,85,258996237,"[1801]",42,30,77,41,2,352,352,"Simple pass","1970-01-01 00:45:00.000000086","M. Hummels"
8,"Simple pass","[{'id': 1801}]",14716,"[{'y': 77, 'x': 41}, {'y': 99, 'x': 59}]",2057984,"Pass","Germany","2H",90.8839720000001,85,258996238,"[1801]",77,41,99,59,2,352,352,"Simple pass","1970-01-01 00:45:00.000000090","J. Boateng"
7,"Touch","[]",224593,"[{'y': 99, 'x': 59}, {'y': 72, 'x': 56}]",2057984,"Others on the ball","Germany","2H",93.105861,72,258996241,,99,59,72,56,2,352,352,"Touch","1970-01-01 00:45:00.000000093","J. Kimmich"
8,"Simple pass","[{'id': 1801}]",224593,"[{'y': 72, 'x': 56}, {'y': 80, 'x': 51}]",2057984,"Pass","Germany","2H",99.9189099999999,85,258996243,"[1801]",72,56,80,51,2,352,352,"Simple pass","1970-01-01 00:45:00.000000099","J. Kimmich"
8,"Simple pass","[{'id': 1801}]",14716,"[{'y': 80, 'x': 51}, {'y': 97, 'x': 67}]",2057984,"Pass","Germany","2H",101.516613,85,258996245,"[1801]",80,51,97,67,2,352,352,"Simple pass","1970-01-01 00:45:00.000000101","J. Boateng"
7,"Touch","[]",14732,"[{'y': 97, 'x': 67}, {'y': 88, 'x': 74}]",2057984,"Others on the ball","Germany","2H",103.270649,72,258996250,,97,67,88,74,2,352,352,"Touch","1970-01-01 00:45:00.000000103","T. Müller"
8,"Smart pass","[{'id': 901}, {'id': 1802}]",14732,"[{'y': 88, 'x': 74}, {'y': 80, 'x': 79}]",2057984,"Pass","Germany","2H",106.278366,86,258996252,"[901, 1802]",88,74,80,79,2,353,353,"Smart pass","1970-01-01 00:45:00.000000106","T. Müller"
8,"Simple pass","[{'id': 1401}, {'id': 1801}]",336178,"[{'y': 20, 'x': 21}, {'y': 30, 'x': 33}]",2057984,"Pass","Mexico","2H",107.452411,85,258996148,"[1401, 1801]",20,21,30,33,2,354,354,"Simple pass","1970-01-01 00:45:00.000000107","J. Gallardo"
8,"Simple pass","[{'id': 1801}]",112459,"[{'y': 30, 'x': 33}, {'y': 9, 'x': 33}]",2057984,"Pass","Mexico","2H",107.975093,85,258996150,"[1801]",30,33,9,33,2,354,354,"Simple pass","1970-01-01 00:45:00.000000107","H. Herrera"
1,"Ground attacking duel","[{'id': 702}, {'id': 1801}]",295156,"[{'y': 9, 'x': 33}, {'y': 18, 'x': 32}]",2057984,"Duel","Mexico","2H",110.832395,11,258996151,"[702, 1801]",9,33,18,32,2,354,354,"Ground attacking duel","1970-01-01 00:45:00.000000110","H. Lozano"
1,"Ground defending duel","[{'id': 702}, {'id': 1801}]",3318,"[{'y': 91, 'x': 67}, {'y': 82, 'x': 68}]",2057984,"Duel","Germany","2H",110.839268,12,258996257,"[702, 1801]",91,67,82,68,2,355,355,"Ground defending duel","1970-01-01 00:45:00.000000110","S. Khedira"
8,"Simple pass","[{'id': 1801}]",295156,"[{'y': 18, 'x': 32}, {'y': 24, 'x': 33}]",2057984,"Pass","Mexico","2H",112.262554,85,258996152,"[1801]",18,32,24,33,2,356,356,"Simple pass","1970-01-01 00:45:00.000000112","H. Lozano"
8,"Simple pass","[{'id': 1801}]",112459,"[{'y': 24, 'x': 33}, {'y': 9, 'x': 27}]",2057984,"Pass","Mexico","2H",113.843967,85,258996153,"[1801]",24,33,9,27,2,356,356,"Simple pass","1970-01-01 00:45:00.000000113","H. Herrera"
1,"Ground attacking duel","[{'id': 503}, {'id': 703}, {'id': 1801}]",336178,"[{'y': 9, 'x': 27}, {'y': 7, 'x': 35}]",2057984,"Duel","Mexico","2H",117.619057,11,258996154,"[503, 703, 1801]",9,27,7,35,2,356,356,"Ground attacking duel","1970-01-01 00:45:00.000000117","J. Gallardo"
1,"Ground defending duel","[{'id': 504}, {'id': 701}, {'id': 1802}]",14732,"[{'y': 91, 'x': 73}, {'y': 93, 'x': 65}]",2057984,"Duel","Germany","2H",117.802174,12,258996261,"[504, 701, 1802]",91,73,93,65,2,357,357,"Ground defending duel","1970-01-01 00:45:00.000000117","T. Müller"
8,"Simple pass","[{'id': 1802}]",336178,"[{'y': 7, 'x': 35}, {'y': 32, 'x': 58}]",2057984,"Pass","Mexico","2H",119.826634,85,258996155,"[1802]",7,35,32,58,2,358,358,"Simple pass","1970-01-01 00:45:00.000000119","J. Gallardo"
8,"Simple pass","[{'id': 1801}]",14795,"[{'y': 68, 'x': 42}, {'y': 64, 'x': 25}]",2057984,"Pass","Germany","2H",122.133577,85,258996263,"[1801]",68,42,64,25,2,359,359,"Simple pass","1970-01-01 00:45:00.000000122","M. Hummels"
8,"Simple pass","[{'id': 1801}]",14712,"[{'y': 64, 'x': 25}, {'y': 81, 'x': 37}]",2057984,"Pass","Germany","2H",125.725144,85,258996264,"[1801]",64,25,81,37,2,359,359,"Simple pass","1970-01-01 00:45:00.000000125","M. Neuer"
8,"Simple pass","[{'id': 1801}]",14716,"[{'y': 81, 'x': 37}, {'y': 68, 'x': 45}]",2057984,"Pass","Germany","2H",128.810326,85,258996265,"[1801]",81,37,68,45,2,359,359,"Simple pass","1970-01-01 00:45:00.000000128","J. Boateng"
8,"Smart pass","[{'id': 1801}]",14723,"[{'y': 68, 'x': 45}, {'y': 58, 'x': 61}]",2057984,"Pass","Germany","2H",130.487183,86,258996267,"[1801]",68,45,58,61,2,359,359,"Smart pass","1970-01-01 00:45:00.000000130","T. Kroos"
8,"Simple pass","[{'id': 1801}]",3319,"[{'y': 58, 'x': 61}, {'y': 47, 'x': 69}]",2057984,"Pass","Germany","2H",134.233787,85,258996269,"[1801]",58,61,47,69,2,359,359,"Simple pass","1970-01-01 00:45:00.000000134","M. Özil"
8,"Simple pass","[{'id': 1801}]",14862,"[{'y': 47, 'x': 69}, {'y': 74, 'x': 71}]",2057984,"Pass","Germany","2H",138.673812,85,258996274,"[1801]",47,69,74,71,2,359,359,"Simple pass","1970-01-01 00:45:00.000000138","J. Draxler"
8,"Simple pass","[{'id': 1801}]",3318,"[{'y': 74, 'x': 71}, {'y': 97, 'x': 79}]",2057984,"Pass","Germany","2H",142.063191,85,258996275,"[1801]",74,71,97,79,2,359,359,"Simple pass","1970-01-01 00:45:00.000000142","S. Khedira"
8,"Cross","[{'id': 402}, {'id': 801}, {'id': 1802}]",224593,"[{'y': 97, 'x': 79}, {'y': 65, 'x': 90}]",2057984,"Pass","Germany","2H",145.107433,80,258996278,"[402, 801, 1802]",97,79,65,90,2,360,360,"Cross","1970-01-01 00:45:00.000000145","J. Kimmich"
7,"Clearance","[{'id': 1401}, {'id': 1801}]",3795,"[{'y': 35, 'x': 10}, {'y': 42, 'x': 27}]",2057984,"Others on the ball","Mexico","2H",146.629507,71,258996157,"[1401, 1801]",35,10,42,27,2,361,361,"Clearance","1970-01-01 00:45:00.000000146","H. Moreno"
1,"Air duel","[{'id': 701}, {'id': 1802}]",3384,"[{'y': 42, 'x': 27}, {'y': 62, 'x': 26}]",2057984,"Duel","Mexico","2H",148.56251,10,258996158,"[701, 1802]",42,27,62,26,2,361,361,"Air duel","1970-01-01 00:45:00.000000148","A. Guardado"
1,"Air duel","[{'id': 703}, {'id': 1801}]",14723,"[{'y': 58, 'x': 73}, {'y': 38, 'x': 74}]",2057984,"Duel","Germany","2H",148.795538,10,258996280,"[703, 1801]",58,73,38,74,2,362,362,"Air duel","1970-01-01 00:45:00.000000148","T. Kroos"
10,"Shot","[{'id': 401}, {'id': 201}, {'id': 1204}, {'id': 1801}]",15125,"[{'y': 38, 'x': 74}, {'y': 0, 'x': 0}]",2057984,"Shot","Germany","2H",152.113266,100,258996282,"[401, 201, 1204, 1801]",38,74,0,0,2,362,362,"Shot","1970-01-01 00:45:00.000000152","M. Plattenhardt"
9,"Save attempt","[{'id': 1204}, {'id': 1801}]",25816,"[{'y': 0, 'x': 0}, {'y': 62, 'x': 26}]",2057984,"Save attempt","Mexico","2H",153.936253,91,258996159,"[1204, 1801]",0,0,62,26,2,363,363,"Save attempt","1970-01-01 00:45:00.000000153","G. Ochoa"
8,"Simple pass","[{'id': 1801}]",336178,"[{'y': 5, 'x': 33}, {'y': 17, 'x': 24}]",2057984,"Pass","Mexico","2H",167.01146,85,258996160,"[1801]",5,33,17,24,2,363,363,"Simple pass","1970-01-01 00:45:00.000000167","J. Gallardo"
8,"Simple pass","[{'id': 1802}]",3795,"[{'y': 17, 'x': 24}, {'y': 8, 'x': 37}]",2057984,"Pass","Mexico","2H",168.040063,85,258996161,"[1802]",17,24,8,37,2,364,364,"Simple pass","1970-01-01 00:45:00.000000168","H. Moreno"
7,"Touch","[{'id': 1401}]",14732,"[{'y': 92, 'x': 63}, {'y': 89, 'x': 73}]",2057984,"Others on the ball","Germany","2H",168.755182,72,258996288,"[1401]",92,63,89,73,2,365,365,"Touch","1970-01-01 00:45:00.000000168","T. Müller"
7,"Touch","[]",336178,"[{'y': 24, 'x': 36}, {'y': 11, 'x': 27}]",2057984,"Others on the ball","Mexico","2H",169.999777,72,258996162,,24,36,11,27,2,366,366,"Touch","1970-01-01 00:45:00.000000169","J. Gallardo"
2,"Hand foul","[]",336178,"[{'y': 11, 'x': 27}, {'y': 100, 'x': 100}]",2057984,"Foul","Mexico","2H",170.930063,21,258996163,,11,27,100,100,2,366,366,"Hand foul","1970-01-01 00:45:00.000000170","J. Gallardo"
3,"Free Kick","[{'id': 1801}]",3318,"[{'y': 93, 'x': 62}, {'y': 81, 'x': 56}]",2057984,"Free Kick","Germany","2H",177.099778,31,258996290,"[1801]",93,62,81,56,2,367,367,"Free Kick","1970-01-01 00:45:00.000000177","S. Khedira"
8,"Simple pass","[{'id': 1801}]",14723,"[{'y': 81, 'x': 56}, {'y': 81, 'x': 69}]",2057984,"Pass","Germany","2H",178.480361,85,258996291,"[1801]",81,56,81,69,2,367,367,"Simple pass","1970-01-01 00:45:00.000000178","T. Kroos"
8,"Simple pass","[{'id': 1801}]",173214,"[{'y': 81, 'x': 69}, {'y': 98, 'x': 58}]",2057984,"Pass","Germany","2H",179.833076,85,258996292,"[1801]",81,69,98,58,2,367,367,"Simple pass","1970-01-01 00:45:00.000000179","T. Werner"
8,"Simple pass","[{'id': 1801}]",224593,"[{'y': 98, 'x': 58}, {'y': 85, 'x': 51}]",2057984,"Pass","Germany","2H",181.647269,85,258996293,"[1801]",98,58,85,51,2,367,367,"Simple pass","1970-01-01 00:45:00.000000181","J. Kimmich"
7,"Touch","[]",14716,"[{'y': 85, 'x': 51}, {'y': 83, 'x': 61}]",2057984,"Others on the ball","Germany","2H",182.545917,72,258996298,,85,51,83,61,2,367,367,"Touch","1970-01-01 00:45:00.000000182","J. Boateng"
8,"Simple pass","[{'id': 1801}]",14716,"[{'y': 83, 'x': 61}, {'y': 86, 'x': 72}]",2057984,"Pass","Germany","2H",186.361026,85,258996299,"[1801]",83,61,86,72,2,367,367,"Simple pass","1970-01-01 00:45:00.000000186","J. Boateng"
8,"Simple pass","[{'id': 1801}]",3318,"[{'y': 86, 'x': 72}, {'y': 94, 'x': 86}]",2057984,"Pass","Germany","2H",187.569154,85,258996305,"[1801]",86,72,94,86,2,367,367,"Simple pass","1970-01-01 00:45:00.000000187","S. Khedira"
8,"Cross","[{'id': 402}, {'id': 801}, {'id': 1802}]",14732,"[{'y': 94, 'x': 86}, {'y': 35, 'x': 100}]",2057984,"Pass","Germany","2H",189.57573,80,258996306,"[402, 801, 1802]",94,86,35,100,2,368,368,"Cross","1970-01-01 00:45:00.000000189","T. Müller"
3,"Goal kick","[]",25816,"[{'y': 0, 'x': 0}, {'y': 90, 'x': 55}]",2057984,"Free Kick","Mexico","2H",214.629493,34,258996166,,0,0,90,55,2,369,369,"Goal kick","1970-01-01 00:45:00.000000214","G. Ochoa"
1,"Air duel","[{'id': 702}, {'id': 1801}]",14862,"[{'y': 10, 'x': 45}, {'y': 0, 'x': 33}]",2057984,"Duel","Germany","2H",217.962971,10,258996309,"[702, 1801]",10,45,0,33,2,370,370,"Air duel","1970-01-01 00:45:00.000000217","J. Draxler"
1,"Air duel","[{'id': 702}, {'id': 1801}]",255387,"[{'y': 90, 'x': 55}, {'y': 100, 'x': 67}]",2057984,"Duel","Mexico","2H",218.60946,10,258996167,"[702, 1801]",90,55,100,67,2,371,371,"Air duel","1970-01-01 00:45:00.000000218","C. Salcedo"
3,"Throw in","[{'id': 1801}]",112366,"[{'y': 100, 'x': 67}, {'y': 82, 'x': 65}]",2057984,"Free Kick","Mexico","2H",223.128619,36,258996169,"[1801]",100,67,82,65,2,371,371,"Throw in","1970-01-01 00:45:00.000000223","M. Layún"
7,"Touch","[{'id': 1302}]",7941,"[{'y': 82, 'x': 65}, {'y': 65, 'x': 70}]",2057984,"Others on the ball","Mexico","2H",224.227762,72,258996170,"[1302]",82,65,65,70,2,371,371,"Touch","1970-01-01 00:45:00.000000224","J. Hernández"
8,"Launch","[{'id': 1802}]",14716,"[{'y': 35, 'x': 30}, {'y': 24, 'x': 69}]",2057984,"Pass","Germany","2H",225.514113,84,258996310,"[1802]",35,30,24,69,2,372,372,"Launch","1970-01-01 00:45:00.000000225","J. Boateng"
8,"Head pass","[{'id': 1801}]",112777,"[{'y': 76, 'x': 31}, {'y': 92, 'x': 30}]",2057984,"Pass","Mexico","2H",229.517095,82,258996172,"[1801]",76,31,92,30,2,373,373,"Head pass","1970-01-01 00:45:00.000000229","H. Ayala"
8,"Simple pass","[{'id': 1801}]",255387,"[{'y': 92, 'x': 30}, {'y': 90, 'x': 20}]",2057984,"Pass","Mexico","2H",231.077222,85,258996173,"[1801]",92,30,90,20,2,373,373,"Simple pass","1970-01-01 00:45:00.000000231","C. Salcedo"
8,"Launch","[{'id': 1802}]",112777,"[{'y': 90, 'x': 20}, {'y': 65, 'x': 52}]",2057984,"Pass","Mexico","2H",232.31727,84,258996174,"[1802]",90,20,65,52,2,374,374,"Launch","1970-01-01 00:45:00.000000232","H. Ayala"
